,2m Air Temperature,Relative Humidity,GHI,DNI,DHI,IR(h),10m Wind speed,10m wind direction,Air pressure,Month,Day,Declination,Hour angle,Rb_front,Rb_rear,DOY,Solar Zenith angle,G_Front,Total_G
2030-05-17 08:00:00,15.02,85.7,480.0,721.91,112.0,342.0,2.41,18.0,99897.0,5.0,17.0,19.263625174941602,-60.0,0.8574862691048486,0.0,137,54.92879494137423,,
2030-05-17 08:15:00,15.223786074580019,84.11063753660288,528.77608126891,753.8132162705402,111.70853068210306,340.01283731424763,2.4096906695291813,19.882093742702732,99904.46485501663,5.0,17.0,19.263625174941602,-56.25002559172373,0.885555277404857,0.0,137,52.01240756172983,,
2030-05-17 08:30:00,15.491469720383751,82.38752486988147,576.7475360781798,786.8835450542715,108.40097513849938,340.0597162569068,2.421053552868136,22.256112225140242,99911.80151497253,5.0,17.0,19.263625174941602,-52.50002318991149,0.9091376996695879,0.0,137,49.107863149125905,,
2030-05-17 08:45:00,15.788418505995612,80.54564976821933,625.3452228483595,816.1221013108669,107.142932025646,340.5267370711126,2.4268896597730225,21.502074595007628,99919.23741744214,5.0,17.0,19.263625174941602,-48.75000919314351,0.9290887926285503,0.0,137,46.22208167765369,,
2030-05-17 09:00:00,16.08,78.6,676.0,836.53,113.0,339.8,2.41,14.0,99927.0,5.0,17.0,19.263625174941602,-45.0,0.9460509070383353,0.0,137,43.36327915551959,,
2030-05-17 09:15:00,16.36621420239691,76.55057556522351,728.7118675331008,848.1072411216709,125.97217906156135,337.879505043569,2.3703845735490683,-0.2501115598826473,99935.08926264606,5.0,17.0,19.263625174941602,-41.24999561048105,0.9605145832641773,0.0,137,40.54141559047815,,
2030-05-17 09:30:00,16.647061113186354,74.39737646388983,783.480825447662,850.8538246758795,146.05946921033006,334.7652522018196,2.3080433804202274,-21.24826008464031,99943.50520538035,5.0,17.0,19.263625174941602,-37.49999602458661,0.972859477230981,0.0,137,37.768830172725735,,
2030-05-17 09:45:00,16.916877467382616,72.23298913061124,811.5093706383922,818.1559958921484,171.86702475393372,331.4683732591604,2.246680497081273,-27.37227856707782,99951.16854542444,5.0,17.0,19.263625174941602,-33.74999842639886,0.9833826115079206,0.0,137,35.06108251423903,,
2030-05-17 10:00:00,17.17,70.15,784.0,723.4,202.0,329.0,2.21,3.0,99957.0,5.0,17.0,19.263625174941602,-30.0,0.9923182033396281,0.0,137,32.43808996988609,,
2030-05-17 10:15:00,17.40642871103851,68.14840907205614,700.9527135324854,566.5858369994344,236.45839494852888,327.36013242433853,2.1980018891764095,69.86857561659315,99960.99956910699,5.0,17.0,19.263625174941602,-26.250000745390025,0.9998518389511859,0.0,137,29.92562567485433,,
2030-05-17 10:30:00,17.62616360049814,66.22821634677963,562.3675112358482,347.7135068904514,275.2422095995204,326.5487705321759,2.2106861646105007,173.2334482827016,99963.16725274545,5.0,17.0,19.263625174941602,-22.50000066256888,1.0,0.0,137,27.55719633954226,,
2030-05-17 10:45:00,17.835316689708698,64.45641544811332,432.848553321287,139.1844233362428,318.15491945075166,326.0630233739254,2.240527357739342,276.23159680745925,99964.75131001117,5.0,17.0,19.263625174941602,-18.75000024846335,1.0,0.0,137,25.37617135136448,,
2030-05-17 11:00:00,18.04,62.9,377.0,13.4,365.0,325.4,2.28,342.0,99967.0,5.0,17.0,19.263625174941602,-15.0,1.0,0.0,137,23.437636877576203,,
2030-05-17 11:15:00,18.240213531372042,61.5589700024397,394.82185127198727,0.0,415.77745124726545,324.55970041039984,2.329104091392475,370.53865786032384,99969.91332271197,5.0,17.0,19.263625174941602,-11.249999917178883,1.0,0.0,137,21.80870293603193,,
2030-05-17 11:30:00,18.43595728382482,60.43332545543241,486.31410713724875,10.065133981411975,470.4872731925479,323.54212460512497,2.387839631916768,361.84757038843077,99973.49127814709,5.0,17.0,19.263625174941602,-7.5,1.0,0.0,137,20.564988663964318,,
2030-05-17 11:45:00,18.60122239436519,59.528518180708915,571.3993094338858,74.70246409039488,498.7034585415564,323.5534864972876,2.4776553564826767,338.2326977223223,99976.07359450863,5.0,17.0,19.263625174941602,-3.750000082821117,1.0,0.0,137,19.780702048481714,,
2030-05-17 12:00:00,18.71,58.85,570.0,106.46,470.0,325.8,2.62,322.0,99976.0,5.0,17.0,19.263625174941602,0.0,1.0,0.0,137,19.512174825058395,,
2030-05-17 12:15:00,18.76229010072925,58.39777091330566,482.1161788355912,105.33774171022726,384.3768975678787,330.2816651132624,2.8148735624687395,313.149477221464,99973.27049462117,5.0,17.0,19.263625174941602,3.750000248463323,1.0,0.0,137,19.780702072041024,,
2030-05-17 12:30:00,18.758092696552936,58.17183092062591,307.74784594065943,71.33568922107672,241.83415124519243,336.99848183707456,3.062276043888893,311.68112938671413,99967.88507837214,5.0,17.0,19.263625174941602,7.50000066256888,1.0,0.0,137,20.564988845156,,
2030-05-17 12:45:00,18.744848944100163,58.034975467633195,122.00559007539798,28.280792121387808,95.87432929990996,343.9660576423494,3.3310405033646004,313.62221685860726,99961.80712293704,5.0,17.0,19.263625174941602,11.250000745389997,1.0,0.0,137,21.808703256111322,,
2030-05-17 13:00:00,18.77,57.85,0.0,0.0,0.0,349.2,3.59,315.0,99957.0,5.0,17.0,19.263625174941602,15.0,1.0,0.0,137,23.437636877576203,,
2030-05-17 13:15:00,18.83354586425247,57.61690451772632,0.0,0.0,0.0,352.70030891002614,3.8391545337950923,315.81447881089247,99953.46370956101,5.0,17.0,19.263625174941602,18.74999842639886,1.0,0.0,137,25.37617034558674,,
2030-05-17 13:30:00,18.93548653685756,57.33568902081215,0.0,0.0,0.0,354.466984372428,4.078504104749877,316.06565329128466,99951.19825162005,5.0,17.0,19.263625174941602,22.499996024586608,1.0,0.0,137,27.557193516083522,,
2030-05-17 13:45:00,19.042183941033876,57.0616290134919,0.0,0.0,0.0,353.70016764861583,4.296101623329723,316.03400112603447,99949.33366786908,5.0,17.0,19.263625174941602,26.24999561048105,0.99985184837822,0.0,137,29.92562232445482,,
2030-05-17 14:00:00,19.12,56.85,0.0,0.0,0.0,349.6,4.48,316.0,99947.0,5.0,17.0,19.263625174941602,30.0,0.9923182033396281,0.0,137,32.43808996988609,,
2030-05-17 14:15:00,19.168934713755945,56.700801980336436,9.997366877615704,2.3173811482930566,7.856122359346033,342.1664814265805,4.630199234760709,315.96364991318126,99944.19724801282,5.0,17.0,19.263625174941602,33.750009193143484,0.9833825836729134,0.0,137,35.06109017764306,,
2030-05-17 14:30:00,19.188988082301705,56.61403495450121,9.059250746573383,2.0999266261573672,7.118932737021955,331.39961192835733,4.746699327611848,315.92495086557824,99940.92541190755,5.0,17.0,19.263625174941602,37.500023189911445,0.972859394718602,0.0,137,37.76885004384313,,
2030-05-17 14:45:00,19.187047409696614,56.58275045141537,3.5915092422443715,0.832508790942994,2.8222767461868994,320.5329364659555,4.8523497566570635,315.9237763851861,99938.1908698485,5.0,17.0,19.263625174941602,41.25002559172373,0.9605144765415509,0.0,137,40.541437972601805,,
2030-05-17 15:00:00,19.17,56.6,0.0,0.0,0.0,312.8,4.97,316.0,99937.0,5.0,17.0,19.263625174941602,45.0,0.9460509070383353,0.0,137,43.36327915551959,,
2030-05-17 15:15:00,19.137845853211864,56.66578360025508,0.0,0.0,0.0,308.2008025304908,5.099650057640655,316.1536217100201,99937.35280236203,5.0,17.0,19.263625174941602,48.74994641474029,0.9290891000542516,0.0,137,46.22203356798835,,
2030-05-17 15:30:00,19.09058496933221,56.78010125218063,0.0,0.0,0.0,306.7353440574278,5.241299929579032,316.38464151524636,99939.24927693463,5.0,17.0,19.263625174941602,52.499864835944635,0.9091386136582255,0.0,137,49.107740840646805,,
2030-05-17 15:45:00,19.013031600786448,57.10436827801586,0.0,0.0,0.0,307.402213555651,5.384799836727892,316.6733405628494,99942.52111303991,5.0,17.0,19.263625174941602,56.249850839176645,0.885556473244376,0.0,137,52.01227188214711,,
2030-05-17 16:00:00,18.89,57.8,0.0,0.0,0.0,309.2,5.52,317.0,99947.0,5.0,17.0,19.263625174941602,60.0,0.8574862691048486,0.0,137,54.92879494137423,,
2030-05-17 16:15:00,18.72149016697287,58.866996418133056,0.29429500334267716,0.06821733173663548,0.23126264988642894,312.12870339047487,5.646900419395355,317.36461982669823,99952.68593781495,5.0,17.0,19.263625174941602,63.75031231841476,0.8237653477270582,0.0,137,57.85135609437614,,
2030-05-17 16:30:00,18.507502101705054,60.305357532415016,0.26667944283553263,0.061816068273743995,0.20956181355403328,316.1883237270756,5.765501094913958,317.76720004294407,99959.57892648473,5.0,17.0,19.263625174941602,67.5007877944208,0.7827764393355742,0.0,137,60.77469331940553,,
2030-05-17 16:45:00,18.27726298558471,61.89103988048948,0.10572416091062178,0.024506770673980507,0.08308007044462103,319.5037822001385,5.8638512229755815,318.2861802377178,99965.18245191214,5.0,17.0,19.263625174941602,71.25086937321646,0.7322130703192312,0.0,137,63.693604441834445,,
2030-05-17 17:00:00,18.06,63.4,0.0,0.0,0.0,320.2,5.93,319.0,99967.0,5.0,17.0,19.263625174941602,75.0,0.668662495131804,0.0,137,66.60323071033356,,
2030-05-17 17:15:00,17.85571314495092,64.8322378909466,0.0,0.0,0.0,318.2769771266599,5.963947425987214,319.90865932979057,99965.03157074832,5.0,17.0,19.263625174941602,78.74817967477145,0.5868425000602681,0.0,137,69.49936733323396,,
2030-05-17 17:30:00,17.664402420437476,66.18775355332927,0.0,0.0,0.0,313.7347135801183,5.965693500937222,321.01215822708957,99959.27716415709,5.0,17.0,19.263625174941602,82.4954083975307,0.4781416358649977,0.0,137,72.37792616171537,,
2030-05-17 17:45:00,17.473390485705288,67.4868924390473,0.0,0.0,0.0,308.5750932435176,5.91459282541862,322.10957801084373,99954.88417548731,5.0,17.0,19.263625174941602,86.24493292152471,0.3273580169300653,0.0,137,75.2373144530502,,
2030-05-17 18:00:00,17.27,68.75,0.0,0.0,0.0,304.8,5.79,323.0,99957.0,5.0,17.0,19.263625174941602,90.0,0.10514949002840139,0.0,137,78.07579934966986,,
2030-05-17 18:15:00,17.054230963321597,69.97707623618734,0.008663236035319141,0.0020081307525496787,0.006807736792549783,302.40943384956574,5.591915024681364,323.6834241945585,99965.62463769517,5.0,17.0,19.263625174941602,93.76060963295674,0.0,0.25295928463411993,137,80.88898742190173,,
2030-05-17 18:30:00,16.82608337567009,71.16812114760936,0.007850309834725584,0.0018196951499284517,0.006168923815176647,301.4033947922146,5.32033789946271,324.159850594519,99980.7580885728,5.0,17.0,19.263625174941602,97.52676182039482,0.0,0.9223848083667588,137,83.67226050567041,,
2030-05-17 18:45:00,16.594894100183538,72.40010548522669,0.0031122287167692354,0.0007214119723429989,0.0024456489302151878,301.29565833875625,5.043591824512702,324.80635169722007,99996.26249516403,5.0,17.0,19.263625174941602,101.27953309763552,0.0,1.0,137,86.4070273425109,,
2030-05-17 19:00:00,16.37,73.75,0.0,0.0,0.0,301.6,4.83,326.0,100006.0,5.0,17.0,19.263625174941602,105.0,0.0,1.0,137,89.075274714248,,
2030-05-17 19:15:00,16.15140107511948,75.21780469192927,0.0,0.0,0.0,302.316419775946,4.679562425924606,327.7407955028588,100009.97060308071,5.0,17.0,19.263625174941602,108.68816252748837,0.0,1.0,137,91.67296594281832,,
2030-05-17 19:30:00,15.939097325541976,76.80351956101454,0.0,0.0,0.0,303.44491766659405,4.592279102286518,330.02873820579657,100008.17430440616,5.0,17.0,19.263625174941602,112.34402068010053,0.0,1.0,137,94.19593958320637,,
2030-05-17 19:45:00,15.742244913193485,78.34997464959253,0.0,0.0,0.0,304.55095672394515,4.536356227505172,332.55231180583604,100007.79085352852,5.0,17.0,19.263625174941602,116.07786849266239,0.0,1.0,137,96.713330173651,,
2030-05-17 20:00:00,15.57,79.7,0.0,0.0,0.0,305.2,4.48,335.0,100016.0,5.0,17.0,19.263625174941602,120.0,0.0,1.0,137,99.2857899275124,,
2030-05-17 20:15:00,15.422362585961523,80.85359561223699,0.0002550218581735889,5.9113850053593834e-05,0.00020040106026371216,305.39204749475863,4.423210419771003,337.3718027882886,100032.80174382057,5.0,17.0,19.263625174941602,124.11041520211336,0.0,1.0,137,101.89374088655327,,
2030-05-17 20:30:00,15.299332671078052,81.81076148630345,0.00023109154513719393,5.3566823823371204e-05,0.00018159616197271246,305.12709920822107,4.36598748681818,339.6677201707017,100058.19608499022,5.0,17.0,19.263625174941602,128.40911409900235,0.0,1.0,137,104.51360492881277,,
2030-05-17 20:45:00,15.194136420655555,82.6125466172182,9.161545953220197e-05,2.1236385681462957e-05,7.199318269535655e-05,305.14860131757297,4.315770810456267,341.87977746776403,100087.24238366478,5.0,17.0,19.263625174941602,132.25325594639025,0.0,1.0,137,106.75285010503052,,
2030-05-17 21:00:00,15.1,83.3,0.0,0.0,0.0,306.2,4.28,344.0,100115.0,5.0,17.0,19.263625174941602,135.0,0.0,1.0,137,108.28717526926549,,
2030-05-17 21:15:00,15.016923409111392,83.87312163464887,0.0,0.0,0.0,308.2812952555022,4.258675055449379,346.0283877674097,100141.46893399591,5.0,17.0,19.263625174941602,136.6493462598317,0.0,1.0,137,109.180346867949,,
2030-05-17 21:30:00,14.944906647989725,84.33191152116478,0.0,0.0,0.0,311.39248708407956,4.251795976804403,347.9649407699931,100166.6491856525,5.0,17.0,19.263625174941602,137.20129472588536,0.0,1.0,137,109.47433461549481,,
2030-05-17 21:45:00,14.875436562873197,84.7372456470983,0.0,0.0,0.0,314.0574353706171,4.241518909757226,349.66902338757995,100188.25484448283,5.0,17.0,19.263625174941602,140.40259582899625,0.0,1.0,137,111.12877858378133,,
2030-05-17 22:00:00,14.8,85.15,0.0,0.0,0.0,314.8,4.21,351.0,100204.0,5.0,17.0,19.263625174941602,150.0,0.0,1.0,137,115.51431460282545,,
2030-05-17 22:15:00,14.718596959370139,85.57017457986987,7.5071425828829185e-06,1.7401492725122388e-06,5.8992564164306035e-06,313.6201809722283,4.1572392475327264,351.9578706072532,100213.88465220404,5.0,17.0,19.263625174941602,165.99350723889654,0.0,1.0,137,120.49442125131931,,
2030-05-17 22:30:00,14.631227440983613,85.99776938670792,6.802699939009798e-06,1.576860066169276e-06,5.345691895576654e-06,310.51797828730184,4.083236652355404,352.5426352093395,100217.90880109493,5.0,17.0,19.263625174941602,188.38311754568582,0.0,1.0,137,121.43105465864669,,
2030-05-17 22:45:00,14.545744202105281,86.401479500192,2.696907325631778e-06,6.251408267416753e-07,2.1192814269343798e-06,306.95678645872454,4.002615731000379,352.85608220675607,100217.47854943835,5.0,17.0,19.263625174941602,195.33116907963216,0.0,1.0,137,120.20834172860438,,
2030-05-17 23:00:00,14.47,86.75,0.0,0.0,0.0,304.4,3.93,353.0,100214.0,5.0,17.0,19.263625174941602,165.0,0.0,1.0,137,120.28214927049068,,
2030-05-17 23:15:00,14.403994834667774,87.04333088613191,0.0,0.0,0.0,302.84761891112834,3.865389459354267,352.9743885890713,100207.47315277984,5.0,17.0,19.263625174941602,97.38961030678934,0.0,0.8880255406287286,137,83.57155405593379,,
2030-05-17 23:30:00,14.347728706108601,87.28147215858775,0.0,0.0,0.0,302.29964319210944,3.808784109063179,352.77924797396986,100197.8980077779,5.0,17.0,19.263625174941602,-7.5,1.0,0.0,137,20.564988663964318,,
2030-05-17 23:45:00,14.295098224495128,87.49137735174969,0.0,0.0,0.0,302.1018458770359,3.7602867042405013,352.44448337188356,100188.873858887,5.0,17.0,19.263625174941602,-112.38961030678927,0.0,1.0,137,94.22705119876905,,
2030-05-18 00:00:00,14.24,87.7,0.0,0.0,0.0,301.6,3.72,352.0,100184.0,5.0,18.0,19.49095118827819,-180.0,0.0,1.0,138,121.73324881172181,,
2030-05-18 00:15:00,14.182434032623215,87.90734010333865,2.2098964443029292e-07,5.12252118222636e-08,1.7365789492830988e-07,300.7941055610019,3.6879239963416746,351.4457978583193,100183.27643111686,5.0,18.0,19.49095118827819,-210.33116907963216,0.0,1.0,138,115.17403560279459,,
2030-05-18 00:30:00,14.122400322364776,88.11339766176565,2.002527891391718e-07,4.6418426384177725e-08,1.5736247689380109e-07,299.6841625600415,3.664058693265525,350.7818769468413,100186.7031522376,5.0,18.0,19.49095118827819,-203.3831175456858,0.0,1.0,138,117.74950872270321,,
2030-05-18 00:45:00,14.063666450923948,88.33775638930983,7.938953927846475e-08,1.8402427754002977e-08,6.238582041239175e-08,298.63213827906037,3.6356640435566128,349.97701756194266,100188.77829723957,5.0,18.0,19.49095118827819,-180.9935072388965,0.0,1.0,138,121.7258061580998,,
2030-05-18 01:00:00,14.01,88.6,0.0,0.0,0.0,298.0,3.59,349.0,100184.0,5.0,18.0,19.49095118827819,-165.0,0.0,1.0,138,120.06110158971578,,
2030-05-18 01:15:00,13.961400969592933,88.90012849383615,0.0,0.0,0.0,297.7877477228605,3.527066562595685,347.8508242610133,100172.368260519,5.0,18.0,19.49095118827819,-155.40259582899625,0.0,1.0,138,117.34029144290805,,
2030-05-18 01:30:00,13.917869359702745,89.23814187081831,0.0,0.0,0.0,297.99538144764176,3.4468637313436696,346.5294903449825,100153.88307879653,5.0,18.0,19.49095118827819,-152.2012947258853,0.0,1.0,138,116.17718290651102,,
2030-05-18 01:45:00,13.877903069961187,89.56958431239131,0.0,0.0,0.0,298.2053244486021,3.36822903441982,345.1934112564605,100135.70635767578,5.0,18.0,19.49095118827819,-151.6493462598317,0.0,1.0,138,115.9646550695494,,
2030-05-18 02:00:00,13.84,89.85,0.0,0.0,0.0,298.0,3.31,344.0,100125.0,5.0,18.0,19.49095118827819,-150.0,0.0,1.0,138,115.3092469504452,,
2030-05-18 02:15:00,13.80416014981919,90.07938893364435,6.505327747041801e-09,1.5079294447237257e-09,5.11201113193495e-09,297.3794081018353,3.272176628084213,342.9492565756011,100121.76400576922,5.0,18.0,19.49095118827819,-147.25325594639023,0.0,1.0,138,114.15227861467015,,
2030-05-18 02:30:00,13.770383519418752,90.25775111332442,5.894891722043929e-09,1.3664308927663735e-09,4.632318812582976e-09,296.34354875410816,3.254758918672457,342.04118098326376,100125.99837498338,5.0,18.0,19.49095118827819,-143.40911409900238,0.0,1.0,138,112.4030914781994,,
2030-05-18 02:45:00,13.741415129308939,90.39473773634225,2.337009836024094e-09,5.417168944258347e-10,1.836467086939513e-09,295.28591502932693,3.2474617499244727,341.1125148992945,100132.23355670585,5.0,18.0,19.49095118827819,-139.11041520211333,0.0,1.0,138,110.28089637878028,,
2030-05-18 03:00:00,13.72,90.5,0.0,0.0,0.0,294.6,3.24,340.0,100135.0,5.0,18.0,19.49095118827819,-135.0,0.0,1.0,138,108.1020363676838,,
2030-05-18 03:15:00,13.706138131491935,90.57353790429765,0.0,0.0,0.0,294.28580366612755,3.2323736688990405,338.7036362853802,100134.29770486578,5.0,18.0,19.49095118827819,-131.0778684926624,0.0,1.0,138,105.89928501108062,,
2030-05-18 03:30:00,13.699829523784743,90.6153514492352,0.0,0.0,0.0,294.3433260277095,3.2245827566215928,337.2234237554351,100130.12667130321,5.0,18.0,19.49095118827819,-127.34402068010047,0.0,1.0,138,103.70038267166734,,
2030-05-18 03:45:00,13.696106154185179,90.64948926955516,0.0,0.0,0.0,294.57918537543674,3.2245004660333487,335.88149934777243,100125.89230208904,5.0,18.0,19.49095118827819,-123.68816252748833,0.0,1.0,138,101.4599080199599,,
2030-05-18 04:00:00,13.69,90.7,0.0,0.0,0.0,294.8,3.24,335.0,100125.0,5.0,18.0,19.49095118827819,-120.0,0.0,1.0,138,99.1199510888877,,
2030-05-18 04:15:00,13.681511061229205,90.76688364056974,1.914989691283058e-10,4.438929834305804e-11,1.5048355747842641e-10,295.0057699013995,3.271081358521548,334.5789257121178,100127.4497650361,5.0,18.0,19.49095118827819,-116.2795330976355,0.0,1.0,138,96.68599715555855,,
2030-05-18 04:30:00,13.67063933787279,90.85014019126439,1.73529410321829e-10,4.0223969878969074e-11,1.3636273402007854e-10,295.19649507963516,3.3177445415979916,334.6182764841258,100133.24159719737,5.0,18.0,19.49095118827819,-112.5267618203948,0.0,1.0,138,94.16333107417505,,
2030-05-18 04:45:00,13.664447945579981,90.93332664632683,6.879514635443765e-11,1.5946656475395573e-11,5.406054355169137e-11,295.6889727180532,3.360535453875439,334.8484890140709,100139.91263075995,5.0,18.0,19.49095118827819,-108.76060963295672,0.0,1.0,138,91.57020554735985,,
2030-05-18 05:00:00,13.67,91.0,0.0,0.0,0.0,296.8,3.38,335.0,100145.0,5.0,18.0,19.49095118827819,-105.0,0.0,1.0,138,88.92572935683145,,
2030-05-18 05:15:00,13.687295501132844,91.05016025228389,0.0,0.0,0.0,298.52957692547574,3.376138179971674,335.0728094419132,100148.50370491757,5.0,18.0,19.49095118827819,-101.24493292152468,0.0,1.0,138,86.23593084333525,,
2030-05-18 05:30:00,13.716334448978515,91.0838074031785,0.0,0.0,0.0,300.87770349448016,3.3489499937904608,335.0669173398104,100150.42374551264,5.0,18.0,19.49095118827819,-97.49540839753074,0.0,0.8907051731155808,138,83.50637231831824,,
2030-05-18 05:45:00,13.762206172334928,90.97555085248385,0.0,0.0,0.0,303.0369783162446,3.3547868107140175,335.27756656780235,100151.88191335138,5.0,18.0,19.49095118827819,-93.74817967477142,0.0,0.2455861260093233,138,80.73979827877915,,
2030-05-18 06:00:00,13.83,90.6,0.0,0.0,0.0,304.2,3.45,336.0,100154.0,5.0,18.0,19.49095118827819,-90.0,0.10514949002840143,0.0,138,77.93849868295348,,
2030-05-18 06:15:00,13.919715931973734,89.9571548457269,5.63720332059823e-12,1.3066989402478464e-12,4.4298223315471115e-12,304.36676854574654,3.6345895616484087,337.23421763640323,100156.77800545852,5.0,18.0,19.49095118827819,-86.25086937321645,0.32480072082942224,0.0,138,75.1068711043266,,
2030-05-18 06:30:00,14.031353968256125,89.04701538966461,5.108228898257157e-12,1.1840831185751338e-12,4.0141440996938305e-12,303.5372839534841,3.9085554956592428,338.98021947701204,100160.21592972691,5.0,18.0,19.49095118827819,-82.50078779442076,0.4747415057244232,0.0,138,72.24913401703563,,
2030-05-18 06:45:00,14.174815020410456,87.86336823877,2.0251400267875062e-12,4.694257376148543e-13,1.591393817993635e-12,302.5891573844797,4.210743681840456,340.73611157911483,100165.54588913184,5.0,18.0,19.49095118827819,-78.75031231841471,0.5831911680763511,0.0,138,69.3698179905895,,
2030-05-18 07:00:00,14.36,86.4,0.0,0.0,0.0,302.4,4.48,342.0,100174.0,5.0,18.0,19.49095118827819,-75.0,0.664946677727722,0.0,138,66.4734130850567,,
2030-05-18 07:15:00,14.58690890702476,84.65691067335466,0.0,0.0,0.0,302.96981180004514,4.7163244501378765,342.7718847396675,100185.57826233137,5.0,18.0,19.49095118827819,-71.24985083917666,0.7285208696984976,0.0,138,63.56400499164875,,
2030-05-18 07:30:00,14.855541741484735,82.63410025883391,0.0,0.0,0.0,304.29859278461515,4.919717032254085,343.05176579811746,100200.28067612596,5.0,18.0,19.49095118827819,-67.49986483594463,0.7791490175167803,0.0,138,60.645783828699436,,
2030-05-18 07:45:00,15.136403705202344,80.53173971489623,0.0,0.0,0.0,305.9280773768775,5.093251098243251,343.05576395750865,100214.34275185758,5.0,18.0,19.49095118827819,-63.74994641474031,0.820226857333422,0.0,138,57.72307125414742,,
2030-05-18 08:00:00,15.4,78.55,0.0,0.0,0.0,307.4,5.24,343.0,100224.0,5.0,18.0,19.49095118827819,-60.0,0.8540508254226609,0.0,138,54.800518801695056,,
2030-05-18 08:15:00,15.64633062587771,76.68888111414526,1.659437720339484e-13,3.84656253687297e-14,1.304017941753318e-13,308.7143606539825,5.359963737524332,342.8844739255916,100229.2524205533,5.0,18.0,19.49095118827819,-56.25002559172373,0.8822274382497176,0.0,138,51.88333779477876,,
2030-05-18 08:30:00,15.875395582835466,74.94838305733197,1.5037221891433499e-13,3.485615258546798e-14,1.1816536951168932e-13,309.8711593388251,5.453142310816247,342.7091857342834,100230.10001351738,5.0,18.0,19.49095118827819,-52.50002318991149,0.9059134901130463,0.0,138,48.977422661369744,,
2030-05-18 08:45:00,16.091762748375494,73.3211934718527,5.96145563375541e-14,1.3818603509472278e-14,4.684626009220217e-14,311.39237835425513,5.52724972870004,342.4293046758335,100230.39759972278,5.0,18.0,19.49095118827819,-48.75000919314351,0.9259616924920162,0.0,138,46.089621319864015,,
2030-05-18 09:00:00,16.3,71.8,0.0,0.0,0.0,313.8,5.59,342.0,100234.0,5.0,18.0,19.49095118827819,-45.0,0.9430131755063924,0.0,138,43.22806405179825,,
2030-05-18 09:15:00,16.500107337708997,70.38480264177389,0.0,0.0,0.0,317.09402427605966,5.64139312471613,341.421271706783,100240.90721434902,5.0,18.0,19.49095118827819,-41.24999561048105,0.9575580014968604,0.0,138,40.40261033583578,,
2030-05-18 09:30:00,16.69208476150248,69.07560139717435,0.0,0.0,0.0,321.2744511824342,5.68142910284843,340.6931197961824,100251.11924276984,5.0,18.0,19.49095118827819,-37.49999602458661,0.9699757596123121,0.0,138,37.62548435720339,,
2030-05-18 09:45:00,16.87551980454472,67.86609945398766,0.0,0.0,0.0,325.51765249759154,5.708250529556515,339.8684079874906,100260.02164980573,5.0,18.0,19.49095118827819,-33.74999842639886,0.9805636255235078,0.0,138,34.91211981189784,,
2030-05-18 10:00:00,17.05,66.75,0.0,0.0,0.0,329.0,5.72,339.0,100263.0,5.0,18.0,19.49095118827819,-30.0,0.9895560772883324,0.0,138,32.282307447603486,,
2030-05-18 10:15:00,17.21552534786832,65.72730303521142,4.884928556015382e-15,1.1323222889633778e-15,3.838670414171388e-15,331.7214936896595,5.716677514178888,338.0878958337106,100260.05429335263,5.0,18.0,19.49095118827819,-26.250000745390025,0.9971390035533699,0.0,138,29.761716017038342,,
2030-05-18 10:30:00,17.372095848149677,64.7980085596219,4.4265448302317565e-15,1.0260693307775873e-15,3.4784637036072237e-15,333.68213356657,5.698283072093178,337.13209548862244,100251.18452986363,5.0,18.0,19.49095118827819,-22.50000066256888,1.0,0.0,138,27.38381545214289,,
2030-05-18 10:45:00,17.527618424356195,63.94470980422144,1.7548886893322524e-15,4.0678170720300315e-16,1.3790251412394475e-15,335.2017066601955,5.675747093960878,336.11024739922306,100243.47250144281,5.0,18.0,19.49095118827819,-18.75000024846335,1.0,0.0,138,25.192086931360357,,
2030-05-18 11:00:00,17.69,63.15,0.0,0.0,0.0,336.6,5.66,335.0,100244.0,5.0,18.0,19.49095118827819,-15.0,1.0,0.0,138,23.242003228666764,,
2030-05-18 11:15:00,17.859240575081095,62.41387914695761,0.0,0.0,0.0,337.8770135859835,5.6510417902105425,333.8013532909533,100252.76702553517,5.0,18.0,19.49095118827819,-11.249999917178883,1.0,0.0,138,21.601490843155,,
2030-05-18 11:30:00,18.03534014959947,61.736347245094244,0.0,0.0,0.0,339.032747418146,5.6488724645925075,332.5143072720829,100269.77357804838,5.0,18.0,19.49095118827819,-7.5,1.0,0.0,138,20.347512077889917,,
2030-05-18 11:45:00,18.19626964931812,61.11564172068376,0.0,0.0,0.0,339.3221075412355,5.652266906678218,331.2201076171711,100286.14334153739,5.0,18.0,19.49095118827819,-3.750000082821117,1.0,0.0,138,19.55599980713451,,
2030-05-18 12:00:00,18.32,60.55,0.0,0.0,0.0,338.0,5.66,330.0,100293.0,5.0,18.0,19.49095118827819,0.0,1.0,0.0,138,19.284848811721822,,
2030-05-18 12:15:00,18.406531201645137,60.03942208304298,1.437988705746233e-16,3.333245602515485e-17,1.1299990649532204e-16,335.0664247944395,5.672071744557854,328.8539844205697,100290.34355343625,5.0,18.0,19.49095118827819,3.750000248463323,1.0,0.0,138,19.55599983092054,,
2030-05-18 12:30:00,18.455863254253515,59.58390796981267,1.3030531354474527e-16,3.020466096999187e-17,1.0239641095622291e-16,330.52138192455413,5.68848214035178,327.7820608788802,100278.17400184613,5.0,18.0,19.49095118827819,7.50000066256888,1.0,0.0,138,20.347512260679526,,
